,text,sentiment,word_count,stop_words,#tag,@,emails,emails_count,text_x_tokenized,text_x_lemmatized
3151,you writing fanfic me read,neutral,5,2,0,0,[],0,"['you', 'writing', 'fanfic', 'me', 'read']","['you', 'writing', 'fanfic', 'me', 'read']"
3152,im saving up for a three burner weber for next year,neutral,11,4,0,0,[],0,"['im', 'saving', 'up', 'for', 'a', 'three', 'burner', 'weber', 'for', 'next', 'year']","['im', 'saving', 'up', 'for', 'a', 'three', 'burner', 'weber', 'for', 'next', 'year']"
3153,thanks mr dj,positive,3,0,0,0,[],0,"['thanks', 'mr', 'dj']","['thanks', 'mr', 'dj']"
3154,i hate the new mt dew commercialthe one with a giant mosquitoit scares me and grosses me out all at the same time,negative,23,11,0,0,[],0,"['i', 'hate', 'the', 'new', 'mt', 'dew', 'commercialthe', 'one', 'with', 'a', 'giant', 'mosquitoit', 'scares', 'me', 'and', 'grosses', 'me', 'out', 'all', 'at', 'the', 'same', 'time']","['i', 'hate', 'the', 'new', 'mt', 'dew', 'commercialthe', 'one', 'with', 'a', 'giant', 'mosquitoit', 'scare', 'me', 'and', 'gross', 'me', 'out', 'all', 'at', 'the', 'same', 'time']"
3155, ohh sorry  thats someone elses pic  my bad,negative,9,1,0,0,[],0,"['', 'ohh', 'sorry', 'thats', 'someone', 'elses', 'pic', 'my', 'bad']","['', 'ohh', 'sorry', 'thats', 'someone', 'el', 'pic', 'my', 'bad']"
3156, hugs oh gosh im sorry,negative,5,0,0,0,[],0,"['', 'hugs', 'oh', 'gosh', 'im', 'sorry']","['', 'hug', 'oh', 'gosh', 'im', 'sorry']"
3157, yeeeah d lmao dentists arent nice  espesh after they decide your too old for goodie bags with stickers  awesome toothpaste,positive,22,6,0,0,[],0,"['', 'yeeeah', 'd', 'lmao', 'dentists', 'arent', 'nice', 'espesh', 'after', 'they', 'decide', 'your', 'too', 'old', 'for', 'goodie', 'bags', 'with', 'stickers', 'awesome', 'toothpaste']","['', 'yeeeah', 'd', 'lmao', 'dentist', 'arent', 'nice', 'espesh', 'after', 'they', 'decide', 'your', 'too', 'old', 'for', 'goodie', 'bag', 'with', 'sticker', 'awesome', 'toothpaste']"
3158,why do we need to wait another year for toy story 3,neutral,12,5,0,0,[],0,"['why', 'do', 'we', 'need', 'to', 'wait', 'another', 'year', 'for', 'toy', 'story', '3']","['why', 'do', 'we', 'need', 'to', 'wait', 'another', 'year', 'for', 'toy', 'story', '3']"
3159,hahah did i hear mvp chants in atlantas arena  at least they get it right there unlike at staples,neutral,19,4,0,0,[],0,"['hahah', 'did', 'i', 'hear', 'mvp', 'chants', 'in', 'atlantas', 'arena', 'at', 'least', 'they', 'get', 'it', 'right', 'there', 'unlike', 'at', 'staples']","['hahah', 'did', 'i', 'hear', 'mvp', 'chant', 'in', 'atlanta', 'arena', 'at', 'least', 'they', 'get', 'it', 'right', 'there', 'unlike', 'at', 'staple']"
3160,haha well then maybe u shouldnt be so weak  hehe jks  ,positive,12,3,0,0,[],0,"['haha', 'well', 'then', 'maybe', 'u', 'shouldnt', 'be', 'so', 'weak', 'hehe', 'jks', '']","['haha', 'well', 'then', 'maybe', 'u', 'shouldnt', 'be', 'so', 'weak', 'hehe', 'jks', '']"
3161,biggest food fightmosh pit ever and i miss it from across the school,negative,13,5,0,0,[],0,"['biggest', 'food', 'fightmosh', 'pit', 'ever', 'and', 'i', 'miss', 'it', 'from', 'across', 'the', 'school']","['biggest', 'food', 'fightmosh', 'pit', 'ever', 'and', 'i', 'miss', 'it', 'from', 'across', 'the', 'school']"
3162,i killed my dill plant again why does this happen with dill it is doing great then suddenly its dead ,negative,21,7,0,0,[],0,"['i', 'killed', 'my', 'dill', 'plant', 'again', 'why', 'does', 'this', 'happen', 'with', 'dill', 'it', 'is', 'doing', 'great', 'then', 'suddenly', 'its', 'dead', '']","['i', 'killed', 'my', 'dill', 'plant', 'again', 'why', 'doe', 'this', 'happen', 'with', 'dill', 'it', 'is', 'doing', 'great', 'then', 'suddenly', 'it', 'dead', '']"
3163,3wordsaftersex it hurts now,negative,4,2,1,0,[],0,"['3wordsaftersex', 'it', 'hurts', 'now']","['3wordsaftersex', 'it', 'hurt', 'now']"
3164, i can only imagine but i know i love hearing about your novel    im kinda awake lol  will continue to do so hopefully,positive,23,7,0,0,[],0,"['', 'i', 'can', 'only', 'imagine', 'but', 'i', 'know', 'i', 'love', 'hearing', 'about', 'your', 'novel', 'im', 'kinda', 'awake', 'lol', 'will', 'continue', 'to', 'do', 'so', 'hopefully']","['', 'i', 'can', 'only', 'imagine', 'but', 'i', 'know', 'i', 'love', 'hearing', 'about', 'your', 'novel', 'im', 'kinda', 'awake', 'lol', 'will', 'continue', 'to', 'do', 'so', 'hopefully']"
3165,gonna try to get a couple hours of sleep love going to bed at 9 am later twitter,positive,18,5,0,0,[],0,"['gonna', 'try', 'to', 'get', 'a', 'couple', 'hours', 'of', 'sleep', 'love', 'going', 'to', 'bed', 'at', '9', 'am', 'later', 'twitter']","['gonna', 'try', 'to', 'get', 'a', 'couple', 'hour', 'of', 'sleep', 'love', 'going', 'to', 'bed', 'at', '9', 'am', 'later', 'twitter']"
3166, - playing with ethan i love you baby,positive,9,3,0,0,[],0,"['', 'playing', 'with', 'ethan', 'i', 'love', 'you', 'baby']","['', 'playing', 'with', 'ethan', 'i', 'love', 'you', 'baby']"
3167,how come i want pizza,neutral,5,2,0,0,[],0,"['how', 'come', 'i', 'want', 'pizza']","['how', 'come', 'i', 'want', 'pizza']"
3168,geez im hating bein at work till 10 on a day like this i feel like its a wasted lovley day,negative,21,6,0,0,[],0,"['geez', 'im', 'hating', 'bein', 'at', 'work', 'till', '10', 'on', 'a', 'day', 'like', 'this', 'i', 'feel', 'like', 'its', 'a', 'wasted', 'lovley', 'day']","['geez', 'im', 'hating', 'bein', 'at', 'work', 'till', '10', 'on', 'a', 'day', 'like', 'this', 'i', 'feel', 'like', 'it', 'a', 'wasted', 'lovley', 'day']"
3169,at every gas station i look for postcards for   no luck,negative,11,2,0,0,[],0,"['at', 'every', 'gas', 'station', 'i', 'look', 'for', 'postcards', 'for', 'no', 'luck']","['at', 'every', 'gas', 'station', 'i', 'look', 'for', 'postcard', 'for', 'no', 'luck']"
3170,ya i walked into the wall thats why i have a plaster on my neck,neutral,15,9,0,0,[],0,"['ya', 'i', 'walked', 'into', 'the', 'wall', 'thats', 'why', 'i', 'have', 'a', 'plaster', 'on', 'my', 'neck']","['ya', 'i', 'walked', 'into', 'the', 'wall', 'thats', 'why', 'i', 'have', 'a', 'plaster', 'on', 'my', 'neck']"
3171,hey everyone i just mixed the first single  why r u im sooo excited,positive,14,2,0,0,[],0,"['hey', 'everyone', 'i', 'just', 'mixed', 'the', 'first', 'single', 'why', 'r', 'u', 'im', 'sooo', 'excited']","['hey', 'everyone', 'i', 'just', 'mixed', 'the', 'first', 'single', 'why', 'r', 'u', 'im', 'sooo', 'excited']"
3172,guys will go see constance  logically,neutral,6,1,0,0,[],0,"['guys', 'will', 'go', 'see', 'constance', 'logically']","['guy', 'will', 'go', 'see', 'constance', 'logically']"
3173,did not sleep a wink last night  x,neutral,8,3,0,0,[],0,"['did', 'not', 'sleep', 'a', 'wink', 'last', 'night', 'x']","['did', 'not', 'sleep', 'a', 'wink', 'last', 'night', 'x']"
3174, i feel your pain i once lived in an apt for 6 mos where the previous tenant had 4 cats burning eyestight lungs   gregg,neutral,26,10,0,0,[],0,"['', 'i', 'feel', 'your', 'pain', 'i', 'once', 'lived', 'in', 'an', 'apt', 'for', '6', 'mos', 'where', 'the', 'previous', 'tenant', 'had', '4', 'cats', 'burning', 'eyestight', 'lungs', 'gregg']","['', 'i', 'feel', 'your', 'pain', 'i', 'once', 'lived', 'in', 'an', 'apt', 'for', '6', 'mo', 'where', 'the', 'previous', 'tenant', 'had', '4', 'cat', 'burning', 'eyestight', 'lung', 'gregg']"
3175,ahh big scary bug flying around my room,negative,8,1,0,0,[],0,"['ahh', 'big', 'scary', 'bug', 'flying', 'around', 'my', 'room']","['ahh', 'big', 'scary', 'bug', 'flying', 'around', 'my', 'room']"
3176,oh yes the cavs win game5 now onto game6 its still danger they have to win this one either its no shot for the championship,neutral,25,8,0,0,[],0,"['oh', 'yes', 'the', 'cavs', 'win', 'game5', 'now', 'onto', 'game6', 'its', 'still', 'danger', 'they', 'have', 'to', 'win', 'this', 'one', 'either', 'its', 'no', 'shot', 'for', 'the', 'championship']","['oh', 'yes', 'the', 'cavs', 'win', 'game5', 'now', 'onto', 'game6', 'it', 'still', 'danger', 'they', 'have', 'to', 'win', 'this', 'one', 'either', 'it', 'no', 'shot', 'for', 'the', 'championship']"
3177,happy anoop day to you too monica,positive,7,3,0,0,[],0,"['happy', 'anoop', 'day', 'to', 'you', 'too', 'monica']","['happy', 'anoop', 'day', 'to', 'you', 'too', 'monica']"
3178,just tried an energy drink to report back for you guys and im sweating and have the worst cramps i want to lie down,negative,24,10,0,0,[],0,"['just', 'tried', 'an', 'energy', 'drink', 'to', 'report', 'back', 'for', 'you', 'guys', 'and', 'im', 'sweating', 'and', 'have', 'the', 'worst', 'cramps', 'i', 'want', 'to', 'lie', 'down']","['just', 'tried', 'an', 'energy', 'drink', 'to', 'report', 'back', 'for', 'you', 'guy', 'and', 'im', 'sweating', 'and', 'have', 'the', 'worst', 'cramp', 'i', 'want', 'to', 'lie', 'down']"
3179,happy mothers may to my mak   love you always xoxo,positive,10,3,0,0,[],0,"['happy', 'mothers', 'may', 'to', 'my', 'mak', 'love', 'you', 'always', 'xoxo']","['happy', 'mother', 'may', 'to', 'my', 'mak', 'love', 'you', 'always', 'xoxo']"
3180,i found out that theres sushi with fake crab meat and its not good for you,negative,16,8,0,0,[],0,"['i', 'found', 'out', 'that', 'theres', 'sushi', 'with', 'fake', 'crab', 'meat', 'and', 'its', 'not', 'good', 'for', 'you']","['i', 'found', 'out', 'that', 'there', 'sushi', 'with', 'fake', 'crab', 'meat', 'and', 'it', 'not', 'good', 'for', 'you']"
3181,is thinking about a career change,neutral,6,3,0,0,[],0,"['is', 'thinking', 'about', 'a', 'career', 'change']","['is', 'thinking', 'about', 'a', 'career', 'change']"
3182, meh i feel fine now it was crazy 10 minute sickness session but now im hungry again,negative,17,6,0,0,[],0,"['', 'meh', 'i', 'feel', 'fine', 'now', 'it', 'was', 'crazy', '10', 'minute', 'sickness', 'session', 'but', 'now', 'im', 'hungry', 'again']","['', 'meh', 'i', 'feel', 'fine', 'now', 'it', 'wa', 'crazy', '10', 'minute', 'sickness', 'session', 'but', 'now', 'im', 'hungry', 'again']"
3183,what sun,neutral,2,1,0,0,[],0,"['what', 'sun']","['what', 'sun']"
3184,wellhopefully someday soon you can get one,positive,7,2,0,0,[],0,"['wellhopefully', 'someday', 'soon', 'you', 'can', 'get', 'one']","['wellhopefully', 'someday', 'soon', 'you', 'can', 'get', 'one']"
3185,under sooooo much stress lately,negative,5,0,0,0,[],0,"['under', 'sooooo', 'much', 'stress', 'lately']","['under', 'sooooo', 'much', 'stress', 'lately']"
3186,me too ,negative,3,1,0,0,[],0,"['me', 'too', '']","['me', 'too', '']"
3187, tuned to listen but had a 130 meeting now know that my high schoolcollege french doesnt cut it anymore,neutral,19,7,0,0,[],0,"['', 'tuned', 'to', 'listen', 'but', 'had', 'a', '130', 'meeting', 'now', 'know', 'that', 'my', 'high', 'schoolcollege', 'french', 'doesnt', 'cut', 'it', 'anymore']","['', 'tuned', 'to', 'listen', 'but', 'had', 'a', '130', 'meeting', 'now', 'know', 'that', 'my', 'high', 'schoolcollege', 'french', 'doesnt', 'cut', 'it', 'anymore']"
3188,do you have a chronic illness blog let me know ill post your link on my own  ,neutral,18,8,0,0,[],0,"['do', 'you', 'have', 'a', 'chronic', 'illness', 'blog', 'let', 'me', 'know', 'ill', 'post', 'your', 'link', 'on', 'my', 'own', '']","['do', 'you', 'have', 'a', 'chronic', 'illness', 'blog', 'let', 'me', 'know', 'ill', 'post', 'your', 'link', 'on', 'my', 'own', '']"
3189,weekend is getting close too bad ill be stuck up north  hopefully ill be able to get out next weekend for some real life fun,positive,25,8,0,0,[],0,"['weekend', 'is', 'getting', 'close', 'too', 'bad', 'ill', 'be', 'stuck', 'up', 'north', 'hopefully', 'ill', 'be', 'able', 'to', 'get', 'out', 'next', 'weekend', 'for', 'some', 'real', 'life', 'fun']","['weekend', 'is', 'getting', 'close', 'too', 'bad', 'ill', 'be', 'stuck', 'up', 'north', 'hopefully', 'ill', 'be', 'able', 'to', 'get', 'out', 'next', 'weekend', 'for', 'some', 'real', 'life', 'fun']"
3190,jt should just be a regular on snl,neutral,8,5,0,0,[],0,"['jt', 'should', 'just', 'be', 'a', 'regular', 'on', 'snl']","['jt', 'should', 'just', 'be', 'a', 'regular', 'on', 'snl']"
3191,twappy ,neutral,2,0,1,0,[],0,"['twappy', '']","['twappy', '']"
3192,its never too late - they just need to buck their ideas up and stop being such a bunch of stuffy old reactionaries,negative,23,11,0,0,[],0,"['its', 'never', 'too', 'late', 'they', 'just', 'need', 'to', 'buck', 'their', 'ideas', 'up', 'and', 'stop', 'being', 'such', 'a', 'bunch', 'of', 'stuffy', 'old', 'reactionaries']","['it', 'never', 'too', 'late', 'they', 'just', 'need', 'to', 'buck', 'their', 'idea', 'up', 'and', 'stop', 'being', 'such', 'a', 'bunch', 'of', 'stuffy', 'old', 'reactionary']"
3193,not at all happydont know what the reason is,negative,9,6,0,0,[],0,"['not', 'at', 'all', 'happydont', 'know', 'what', 'the', 'reason', 'is']","['not', 'at', 'all', 'happydont', 'know', 'what', 'the', 'reason', 'is']"
3194,fan76 rofl  thats my problem only two hands,negative,8,2,0,0,[],0,"['fan76', 'rofl', 'thats', 'my', 'problem', 'only', 'two', 'hands']","['fan76', 'rofl', 'thats', 'my', 'problem', 'only', 'two', 'hand']"
3195,no transport for church  wont be making it im crushed oh well more time for assignments i suppose my throat really hurts ,negative,23,5,0,0,[],0,"['no', 'transport', 'for', 'church', 'wont', 'be', 'making', 'it', 'im', 'crushed', 'oh', 'well', 'more', 'time', 'for', 'assignments', 'i', 'suppose', 'my', 'throat', 'really', 'hurts', '']","['no', 'transport', 'for', 'church', 'wont', 'be', 'making', 'it', 'im', 'crushed', 'oh', 'well', 'more', 'time', 'for', 'assignment', 'i', 'suppose', 'my', 'throat', 'really', 'hurt', '']"
3196, what timeeee my mom says i have to do something daw tomorrow eh but were never compelte,neutral,17,3,0,0,[],0,"['', 'what', 'timeeee', 'my', 'mom', 'says', 'i', 'have', 'to', 'do', 'something', 'daw', 'tomorrow', 'eh', 'but', 'were', 'never', 'compelte']","['', 'what', 'timeeee', 'my', 'mom', 'say', 'i', 'have', 'to', 'do', 'something', 'daw', 'tomorrow', 'eh', 'but', 'were', 'never', 'compelte']"
3197,ive been sat sunbathing in the bombed out church all day and left and missed you,negative,16,8,0,0,[],0,"['ive', 'been', 'sat', 'sunbathing', 'in', 'the', 'bombed', 'out', 'church', 'all', 'day', 'and', 'left', 'and', 'missed', 'you']","['ive', 'been', 'sat', 'sunbathing', 'in', 'the', 'bombed', 'out', 'church', 'all', 'day', 'and', 'left', 'and', 'missed', 'you']"
3198,i know exactly where i should be,neutral,7,4,0,0,[],0,"['i', 'know', 'exactly', 'where', 'i', 'should', 'be']","['i', 'know', 'exactly', 'where', 'i', 'should', 'be']"
3199, ive made a game for you stephen-  - well actually its for us not you,neutral,16,5,0,0,[],0,"['', 'ive', 'made', 'a', 'game', 'for', 'you', 'stephen', 'well', 'actually', 'its', 'for', 'us', 'not', 'you']","['', 'ive', 'made', 'a', 'game', 'for', 'you', 'stephen', 'well', 'actually', 'it', 'for', 'u', 'not', 'you']"
3200,thanks to follow have a nice rest,positive,7,3,0,0,[],0,"['thanks', 'to', 'follow', 'have', 'a', 'nice', 'rest']","['thanks', 'to', 'follow', 'have', 'a', 'nice', 'rest']"
3201,sensation ocean of white portugal absolutely amazing  adoreiii,positive,8,1,0,0,[],0,"['sensation', 'ocean', 'of', 'white', 'portugal', 'absolutely', 'amazing', 'adoreiii']","['sensation', 'ocean', 'of', 'white', 'portugal', 'absolutely', 'amazing', 'adoreiii']"
3202, yeah i got ur text well ive only been on summer break for a week and so far its been boring all i do is watch tennis matches,negative,28,14,0,0,[],0,"['', 'yeah', 'i', 'got', 'ur', 'text', 'well', 'ive', 'only', 'been', 'on', 'summer', 'break', 'for', 'a', 'week', 'and', 'so', 'far', 'its', 'been', 'boring', 'all', 'i', 'do', 'is', 'watch', 'tennis', 'matches']","['', 'yeah', 'i', 'got', 'ur', 'text', 'well', 'ive', 'only', 'been', 'on', 'summer', 'break', 'for', 'a', 'week', 'and', 'so', 'far', 'it', 'been', 'boring', 'all', 'i', 'do', 'is', 'watch', 'tennis', 'match']"
3203,ive been nudged not much going on lately umped games over the wknd and i took one to the pills,neutral,20,9,0,0,[],0,"['ive', 'been', 'nudged', 'not', 'much', 'going', 'on', 'lately', 'umped', 'games', 'over', 'the', 'wknd', 'and', 'i', 'took', 'one', 'to', 'the', 'pills']","['ive', 'been', 'nudged', 'not', 'much', 'going', 'on', 'lately', 'umped', 'game', 'over', 'the', 'wknd', 'and', 'i', 'took', 'one', 'to', 'the', 'pill']"
3204,i just saw a bird slowly die right next to me,negative,11,5,0,0,[],0,"['i', 'just', 'saw', 'a', 'bird', 'slowly', 'die', 'right', 'next', 'to', 'me']","['i', 'just', 'saw', 'a', 'bird', 'slowly', 'die', 'right', 'next', 'to', 'me']"
3205,hahahaha where is that train i want on that should be a wild ride,positive,14,6,0,0,[],0,"['hahahaha', 'where', 'is', 'that', 'train', 'i', 'want', 'on', 'that', 'should', 'be', 'a', 'wild', 'ride']","['hahahaha', 'where', 'is', 'that', 'train', 'i', 'want', 'on', 'that', 'should', 'be', 'a', 'wild', 'ride']"
3206,love the family feud episode with the kardashians tonight,positive,9,3,0,0,[],0,"['love', 'the', 'family', 'feud', 'episode', 'with', 'the', 'kardashians', 'tonight']","['love', 'the', 'family', 'feud', 'episode', 'with', 'the', 'kardashians', 'tonight']"
3207,im coming up with a new plan with my bestie oh this one is gonna be great,positive,17,8,0,0,[],0,"['im', 'coming', 'up', 'with', 'a', 'new', 'plan', 'with', 'my', 'bestie', 'oh', 'this', 'one', 'is', 'gonna', 'be', 'great']","['im', 'coming', 'up', 'with', 'a', 'new', 'plan', 'with', 'my', 'bestie', 'oh', 'this', 'one', 'is', 'gonna', 'be', 'great']"
3208,hmmm  is down,negative,4,2,0,0,[],0,"['hmmm', 'is', 'down']","['hmmm', 'is', 'down']"
3209,lmaoummmm nothing,neutral,2,0,0,0,[],0,"['lmaoummmm', 'nothing']","['lmaoummmm', 'nothing']"
3210,90 haha agreed  lol,positive,4,0,0,0,[],0,"['90', 'haha', 'agreed', 'lol']","['90', 'haha', 'agreed', 'lol']"
3211,hello  im up late playing on the internet i love you,positive,11,3,0,0,[],0,"['hello', 'im', 'up', 'late', 'playing', 'on', 'the', 'internet', 'i', 'love', 'you']","['hello', 'im', 'up', 'late', 'playing', 'on', 'the', 'internet', 'i', 'love', 'you']"
3212,the music video i made for my  project for this city is contagious by  is uploading to youtube now,neutral,19,7,0,0,[],0,"['the', 'music', 'video', 'i', 'made', 'for', 'my', 'project', 'for', 'this', 'city', 'is', 'contagious', 'by', 'is', 'uploading', 'to', 'youtube', 'now']","['the', 'music', 'video', 'i', 'made', 'for', 'my', 'project', 'for', 'this', 'city', 'is', 'contagious', 'by', 'is', 'uploading', 'to', 'youtube', 'now']"
3213,theyre sappin mah sentry errr yea im without power at home right now,neutral,13,2,0,0,[],0,"['theyre', 'sappin', 'mah', 'sentry', 'errr', 'yea', 'im', 'without', 'power', 'at', 'home', 'right', 'now']","['theyre', 'sappin', 'mah', 'sentry', 'errr', 'yea', 'im', 'without', 'power', 'at', 'home', 'right', 'now']"
3214,crash in qmbol,negative,3,1,0,0,[],0,"['crash', 'in', 'qmbol']","['crash', 'in', 'qmbol']"
3215,perth australia,neutral,2,0,0,0,[],0,"['perth', 'australia']","['perth', 'australia']"
3216, - the beach was phenomenal 2day,positive,7,1,0,0,[],0,"['', 'the', 'beach', 'was', 'phenomenal', '2day']","['', 'the', 'beach', 'wa', 'phenomenal', '2day']"
3217, i forgot that was tonight was planning on heading down to the cask that might not be such a good idea,negative,21,11,0,0,[],0,"['', 'i', 'forgot', 'that', 'was', 'tonight', 'was', 'planning', 'on', 'heading', 'down', 'to', 'the', 'cask', 'that', 'might', 'not', 'be', 'such', 'a', 'good', 'idea']","['', 'i', 'forgot', 'that', 'wa', 'tonight', 'wa', 'planning', 'on', 'heading', 'down', 'to', 'the', 'cask', 'that', 'might', 'not', 'be', 'such', 'a', 'good', 'idea']"
3218,tiredbut cant go to bed yet,negative,6,1,0,0,[],0,"['tiredbut', 'cant', 'go', 'to', 'bed', 'yet']","['tiredbut', 'cant', 'go', 'to', 'bed', 'yet']"
3219, youre a night owl too huh,neutral,6,1,0,0,[],0,"['', 'youre', 'a', 'night', 'owl', 'too', 'huh']","['', 'youre', 'a', 'night', 'owl', 'too', 'huh']"
3220,haha no kidding i listen to them all day long bud,positive,11,4,0,0,[],0,"['haha', 'no', 'kidding', 'i', 'listen', 'to', 'them', 'all', 'day', 'long', 'bud']","['haha', 'no', 'kidding', 'i', 'listen', 'to', 'them', 'all', 'day', 'long', 'bud']"
3221,going to group therapy session cant wait to spill my guts ha ha ha,neutral,14,3,0,0,[],0,"['going', 'to', 'group', 'therapy', 'session', 'cant', 'wait', 'to', 'spill', 'my', 'guts', 'ha', 'ha', 'ha']","['going', 'to', 'group', 'therapy', 'session', 'cant', 'wait', 'to', 'spill', 'my', 'gut', 'ha', 'ha', 'ha']"
3222, eat it its good for you,positive,6,2,0,0,[],0,"['', 'eat', 'it', 'its', 'good', 'for', 'you']","['', 'eat', 'it', 'it', 'good', 'for', 'you']"
3223,happy mothers day  esp to my mommy,positive,7,2,0,0,[],0,"['happy', 'mothers', 'day', 'esp', 'to', 'my', 'mommy']","['happy', 'mother', 'day', 'esp', 'to', 'my', 'mommy']"
3224,what phone do you have -- an old rotary,neutral,9,4,0,0,[],0,"['what', 'phone', 'do', 'you', 'have', 'an', 'old', 'rotary']","['what', 'phone', 'do', 'you', 'have', 'an', 'old', 'rotary']"
3225, i had to look at it 3 times before it sunk in totally shocked by it  tbh,negative,17,8,0,0,[],0,"['', 'i', 'had', 'to', 'look', 'at', 'it', '3', 'times', 'before', 'it', 'sunk', 'in', 'totally', 'shocked', 'by', 'it', 'tbh']","['', 'i', 'had', 'to', 'look', 'at', 'it', '3', 'time', 'before', 'it', 'sunk', 'in', 'totally', 'shocked', 'by', 'it', 'tbh']"
3226,im in schaumburg rite now  and u want ice cream lol its type chilly outside lol i got ice cream here,neutral,22,6,0,0,[],0,"['im', 'in', 'schaumburg', 'rite', 'now', 'and', 'u', 'want', 'ice', 'cream', 'lol', 'its', 'type', 'chilly', 'outside', 'lol', 'i', 'got', 'ice', 'cream', 'here']","['im', 'in', 'schaumburg', 'rite', 'now', 'and', 'u', 'want', 'ice', 'cream', 'lol', 'it', 'type', 'chilly', 'outside', 'lol', 'i', 'got', 'ice', 'cream', 'here']"
3227,im donehaha house md marathon ulet,positive,6,0,0,0,[],0,"['im', 'donehaha', 'house', 'md', 'marathon', 'ulet']","['im', 'donehaha', 'house', 'md', 'marathon', 'ulet']"
3228, omginorite id be all fancy and tophatted all the time its really too bad i cant grow a handlebar moustache,negative,20,7,0,0,[],0,"['', 'omginorite', 'id', 'be', 'all', 'fancy', 'and', 'tophatted', 'all', 'the', 'time', 'its', 'really', 'too', 'bad', 'i', 'cant', 'grow', 'a', 'handlebar', 'moustache']","['', 'omginorite', 'id', 'be', 'all', 'fancy', 'and', 'tophatted', 'all', 'the', 'time', 'it', 'really', 'too', 'bad', 'i', 'cant', 'grow', 'a', 'handlebar', 'moustache']"
3229,got ya - that wouldnt be so bad tho right,negative,10,3,0,0,[],0,"['got', 'ya', 'that', 'wouldnt', 'be', 'so', 'bad', 'tho', 'right']","['got', 'ya', 'that', 'wouldnt', 'be', 'so', 'bad', 'tho', 'right']"
3230,just finish clean up my computerguest rooms cupboard my stuffs,neutral,10,4,0,0,[],0,"['just', 'finish', 'clean', 'up', 'my', 'computerguest', 'rooms', 'cupboard', 'my', 'stuffs']","['just', 'finish', 'clean', 'up', 'my', 'computerguest', 'room', 'cupboard', 'my', 'stuff']"
3231,just watched slumdog millionaire  its soo goood i love it  but its sad,neutral,14,6,0,0,[],0,"['just', 'watched', 'slumdog', 'millionaire', 'its', 'soo', 'goood', 'i', 'love', 'it', 'but', 'its', 'sad']","['just', 'watched', 'slumdog', 'millionaire', 'it', 'soo', 'goood', 'i', 'love', 'it', 'but', 'it', 'sad']"
3232, i feel for you that sounds like how kiya was last night  all i can say is get comfy on the couch and enjoy the cuddles,positive,26,11,0,0,[],0,"['', 'i', 'feel', 'for', 'you', 'that', 'sounds', 'like', 'how', 'kiya', 'was', 'last', 'night', 'all', 'i', 'can', 'say', 'is', 'get', 'comfy', 'on', 'the', 'couch', 'and', 'enjoy', 'the', 'cuddles']","['', 'i', 'feel', 'for', 'you', 'that', 'sound', 'like', 'how', 'kiya', 'wa', 'last', 'night', 'all', 'i', 'can', 'say', 'is', 'get', 'comfy', 'on', 'the', 'couch', 'and', 'enjoy', 'the', 'cuddle']"
3233, eh  have u never heard of belfast where like everyone loves you,neutral,14,2,0,0,[],0,"['', 'eh', 'have', 'u', 'never', 'heard', 'of', 'belfast', 'where', 'like', 'everyone', 'loves', 'you']","['', 'eh', 'have', 'u', 'never', 'heard', 'of', 'belfast', 'where', 'like', 'everyone', 'love', 'you']"
3234,wow its only 930,neutral,4,2,0,0,[],0,"['wow', 'its', 'only', '930']","['wow', 'it', 'only', '930']"
3235, yes  me too i cant understand why they have to do that i mean i know its all about hollywood but this thing is called love,positive,26,10,0,0,[],0,"['', 'yes', 'me', 'too', 'i', 'cant', 'understand', 'why', 'they', 'have', 'to', 'do', 'that', 'i', 'mean', 'i', 'know', 'its', 'all', 'about', 'hollywood', 'but', 'this', 'thing', 'is', 'called', 'love']","['', 'yes', 'me', 'too', 'i', 'cant', 'understand', 'why', 'they', 'have', 'to', 'do', 'that', 'i', 'mean', 'i', 'know', 'it', 'all', 'about', 'hollywood', 'but', 'this', 'thing', 'is', 'called', 'love']"
3236,i hve a blister on my pinky nd it hurts soooo much,negative,12,4,0,0,[],0,"['i', 'hve', 'a', 'blister', 'on', 'my', 'pinky', 'nd', 'it', 'hurts', 'soooo', 'much']","['i', 'hve', 'a', 'blister', 'on', 'my', 'pinky', 'nd', 'it', 'hurt', 'soooo', 'much']"
3237,watching what happens in vegas,neutral,5,0,0,0,[],0,"['watching', 'what', 'happens', 'in', 'vegas']","['watching', 'what', 'happens', 'in', 'vega']"
3238,oh happy day nice weather smiling happy baby and icecream later,positive,11,1,0,0,[],0,"['oh', 'happy', 'day', 'nice', 'weather', 'smiling', 'happy', 'baby', 'and', 'icecream', 'later']","['oh', 'happy', 'day', 'nice', 'weather', 'smiling', 'happy', 'baby', 'and', 'icecream', 'later']"
3239,headed to the beach with puppy maverick hugs and much aloha,positive,11,4,0,0,[],0,"['headed', 'to', 'the', 'beach', 'with', 'puppy', 'maverick', 'hugs', 'and', 'much', 'aloha']","['headed', 'to', 'the', 'beach', 'with', 'puppy', 'maverick', 'hug', 'and', 'much', 'aloha']"
3240,i want to borrow an mx5 this weekend,neutral,8,4,0,0,[],0,"['i', 'want', 'to', 'borrow', 'an', 'mx5', 'this', 'weekend']","['i', 'want', 'to', 'borrow', 'an', 'mx5', 'this', 'weekend']"
